Date,Open,High,Low,Close,Adj Close,Volume
2009-05-20,2677.329102,2711.404297,2614.046875,2628.650391,2173.112305,1180939
2009-05-21,2555.632324,2652.989746,2555.632324,2619.888184,2165.868896,417097
2009-05-22,2628.650391,2726.007813,2628.650391,2660.778320,2199.672852,1430933
2009-05-25,2726.007813,2726.007813,2565.368164,2652.989746,2193.233643,612772
2009-05-26,2677.329102,2726.007813,2628.650391,2667.593506,2205.306641,1076740
2009-05-27,2701.668701,2772.739502,2652.989746,2759.109375,2280.962891,1505244
2009-05-28,2756.188721,2794.158203,2609.178955,2764.950928,2285.792480,2016154
2009-05-29,2792.210938,2871.070557,2679.276367,2726.981445,2254.402344,6961469
2009-06-01,2773.713135,2773.713135,2683.170654,2726.007813,2253.598145,959836
2009-06-02,2667.593506,2726.007813,2667.593506,2711.404297,2241.525146,1009859
2009-06-03,2682.197021,2682.197021,2628.650391,2662.725586,2201.282715,644041
2009-06-04,2654.937012,2714.324951,2648.122070,2677.329102,2213.355469,961749
2009-06-05,2688.038574,2726.007813,2631.571289,2648.122070,2189.209473,1073452
2009-06-08,2654.937012,2672.461182,2579.971680,2579.971680,2132.869141,974097
2009-06-09,2599.443359,2599.443359,2521.557373,2531.293213,2092.626709,2609309
2009-06-10,2531.293213,2549.791016,2487.482178,2526.425293,2088.602539,947548
2009-06-11,2526.425293,2531.293213,2487.482178,2487.482178,2056.408691,1521889
2009-06-12,2514.742188,2533.240234,2463.142822,2472.878662,2044.335205,11979676
2009-06-15,2472.878662,2472.878662,2409.596191,2409.596191,1992.019897,720948
2009-06-17,2411.543457,2461.195801,2385.256836,2431.014893,2009.726685,1156381
2009-06-18,2458.274902,2496.244385,2433.935547,2463.142822,2036.286743,668888
2009-06-19,2465.090088,2475.799316,2390.124756,2433.935547,2012.141357,1237659
2009-06-22,2447.565674,2447.565674,2306.397461,2346.313965,1939.704102,1125128
2009-06-23,2338.525391,2434.909180,2267.454346,2424.199951,2004.092773,802716
2009-06-24,2429.067871,2434.909180,2391.098389,2434.909180,2012.945679,1068663
2009-06-25,2436.856445,2481.640869,2422.252686,2454.380615,2029.042847,1107868
2009-06-26,2482.614258,2531.293213,2468.010742,2522.531006,2085.383301,1054211
2009-06-29,2521.557373,2531.293213,2482.614258,2521.557373,2084.578369,2098473
2009-06-30,2516.689453,2520.583740,2463.142822,2515.715820,2079.749023,799153
2009-07-01,2515.715820,2531.293213,2399.860596,2531.293213,2092.626709,991092
2009-07-02,2526.425293,2531.293213,2434.909180,2526.425293,2088.602539,798865
2009-07-03,2526.425293,2526.425293,2459.248535,2511.821533,2076.529541,381067
2009-07-06,2464.116455,2508.900879,2453.406982,2468.010742,2040.310547,411399
2009-07-07,2510.847900,2530.319580,2468.010742,2516.689453,2080.553711,518712
2009-07-08,2516.689453,2577.051025,2385.256836,2560.500244,2116.772461,1916139
2009-07-09,2560.500244,2594.575439,2531.293213,2589.707520,2140.918213,544142
2009-07-10,2550.764404,2643.254150,2532.266602,2643.254150,2185.184814,842741
2009-07-13,2594.575439,2675.382080,2584.839600,2672.461182,2209.330566,1055701
2009-07-14,2672.461182,2748.400146,2648.122070,2682.197021,2217.379395,1225430
2009-07-15,2685.117920,2729.902100,2681.223389,2701.668701,2233.476807,975388
2009-07-16,2706.536377,2774.686523,2621.835449,2730.875732,2257.622314,512151
2009-07-17,2755.215088,2774.686523,2730.875732,2755.215088,2277.743896,439997
2009-07-20,2769.818848,2799.025879,2716.272217,2774.686523,2293.840576,409228
2009-07-21,2772.739502,2819.470947,2639.359863,2706.536377,2237.500732,1282325
2009-07-22,2726.007813,2726.007813,2649.095459,2682.197021,2217.379395,1993908
2009-07-23,2687.064941,2716.272217,2633.518311,2687.064941,2221.403564,1663142
2009-07-24,2688.038574,2735.743652,2663.699219,2696.800781,2229.452393,3083782
2009-07-27,2712.377930,2769.818848,2677.329102,2755.215088,2277.743896,579193
2009-07-28,2754.241699,2754.241699,2687.064941,2696.800781,2229.452393,651451
2009-07-29,2628.650391,2694.853516,2628.650391,2667.593506,2205.306641,1055220
2009-07-30,2706.536377,2706.536377,2652.989746,2655.910645,2195.648926,805700
2009-07-31,2750.347412,2750.347412,2628.650391,2687.064941,2221.403564,1097898
2009-08-03,2734.770020,2734.770020,2644.227783,2696.800781,2229.452393,1492359
2009-08-04,2696.800781,2755.215088,2687.064941,2706.536377,2237.500732,1154663
2009-08-05,2750.347412,2755.215088,2687.064941,2687.064941,2221.403564,1689223
2009-08-06,2687.064941,2725.034180,2610.152588,2620.861816,2166.674072,965055
2009-08-07,2647.148438,2652.989746,2601.390381,2627.677002,2172.308105,1291450
2009-08-11,2627.677002,2627.677002,2627.677002,2627.677002,2172.308105,0
2009-08-12,2517.663086,2579.971680,2444.645020,2579.971680,2132.869141,2915216
2009-08-13,2579.971680,2599.443359,2536.160889,2569.437744,2124.161133,2471150
2009-08-14,2573.156738,2676.355713,2536.160889,2584.839600,2136.893799,2560783
2009-08-17,2560.500244,2584.839600,2482.614258,2541.028809,2100.675293,1460839
2009-08-18,2541.028809,2594.575439,2531.293213,2545.896729,2104.699219,2223789
2009-08-19,2555.632324,2555.632324,2483.587891,2555.632324,2112.747803,1536635
2009-08-20,2551.738037,2628.650391,2538.108154,2563.420898,2119.186523,1053703
2009-08-21,2628.650391,2693.879883,2566.341797,2677.329102,2213.355469,3303934
2009-08-24,2677.329102,2721.139893,2667.593506,2706.536377,2237.500732,1574491
2009-08-25,2682.197021,2709.457275,2635.465576,2691.932861,2225.427734,587777
2009-08-26,2696.800781,2715.298584,2676.355713,2711.404297,2241.525146,1817132
2009-08-27,2687.064941,2734.770020,2682.197021,2734.770020,2260.841797,1260958
2009-08-28,2734.770020,2764.950928,2683.170654,2735.743652,2261.646240,1301041
2009-08-31,2716.272217,2754.241699,2678.302734,2716.272217,2245.549805,1413594
2009-09-01,2716.272217,2760.083008,2687.064941,2715.298584,2244.744141,983281
2009-09-02,2687.064941,2716.272217,2632.544922,2687.064941,2221.403564,1185724
2009-09-03,2696.800781,2745.479492,2630.597656,2725.034180,2252.792725,2573517
2009-09-04,2726.007813,2774.686523,2696.800781,2774.686523,2293.840576,933134
2009-09-07,2774.686523,2799.025879,2764.950928,2794.158203,2309.937988,1140943
2009-09-08,2784.422363,2802.920410,2711.404297,2763.003662,2284.182373,912359
2009-09-09,2754.241699,2763.977295,2677.329102,2696.800781,2229.452393,615103
2009-09-10,3036.578125,3036.578125,2648.122070,2648.122070,2189.209473,1286756
2009-09-11,2690.959229,2763.003662,2633.518311,2726.981445,2254.402344,1421600
2009-09-14,2745.479492,2774.686523,2687.064941,2701.668701,2233.476807,1481157
2009-09-15,2721.139893,2721.139893,2657.857666,2672.461182,2209.330566,1087793
2009-09-16,2687.064941,2757.162354,2673.434814,2701.668701,2233.476807,1987285
2009-09-17,2708.483643,2764.950928,2706.536377,2709.457275,2239.915283,3229484
2009-09-18,2743.532227,2760.083008,2692.906494,2716.174805,2245.468750,0
2009-09-21,2680.250000,2705.562988,2638.386230,2638.386230,2181.161133,2296993
2009-09-22,2670.514160,2750.347412,2644.227783,2698.747803,2231.062256,1278906
2009-09-23,2741.585205,2783.448730,2718.219238,2721.139893,2249.573975,1615497
2009-09-25,2755.215088,2821.418213,2726.007813,2803.893799,2317.986084,1506973
2009-09-28,2803.893799,2803.893799,2740.611572,2740.611572,2265.670654,485874
2009-09-29,2800.973145,2800.973145,2750.347412,2750.347412,2273.719727,438577
2009-09-30,2780.528076,2871.070557,2755.215088,2842.836914,2350.180664,1418751
2009-10-01,2843.810303,2950.903564,2823.365234,2865.229004,2368.692871,1466273
2009-10-02,2852.572510,2864.255615,2735.743652,2760.083008,2281.767822,365581
2009-10-05,2784.422363,2804.867432,2672.461182,2774.686523,2293.840576,491741
2009-10-06,2774.686523,2796.105225,2679.276367,2769.818848,2289.816650,1772738
2009-10-07,2779.554443,2779.554443,2744.505859,2763.977295,2284.987549,669046
2009-10-08,2774.686523,2775.660156,2756.188721,2767.871582,2288.207275,1465910
2009-10-09,2773.713135,2773.713135,2699.721436,2744.505859,2268.889893,631311
2009-10-12,2726.007813,2753.268066,2717.245605,2750.347412,2300.651611,1202990
2009-10-13,2755.215088,2795.131592,2745.479492,2763.003662,2311.238770,2507940
2009-10-14,2764.950928,2776.633789,2716.272217,2740.611572,2292.508545,1742614
2009-10-15,2774.686523,2774.686523,2727.955078,2728.928711,2282.735352,591417
2009-10-16,2745.479492,2769.818848,2740.611572,2748.400146,2299.022705,662919
2009-10-19,2726.007813,2784.422363,2726.007813,2741.585205,2293.321533,503043
2009-10-20,2774.686523,2774.686523,2731.849365,2745.479492,2296.579346,675771
2009-10-21,2745.479492,2823.365234,2728.928711,2823.365234,2361.730469,1440103
2009-10-22,2847.704590,2920.722900,2823.365234,2872.044189,2402.450439,869598
2009-10-23,2894.436279,2945.062012,2852.572510,2936.300049,2456.200195,2960150
2009-10-26,2901.251221,2968.427979,2901.251221,2920.722900,2443.170166,3235924
2009-10-27,2910.987061,2966.480713,2852.572510,2945.062012,2463.528809,1280322
2009-10-28,2922.669922,2968.427979,2920.722900,2948.956299,2466.786865,2972787
2009-10-29,2945.062012,3032.683838,2891.515381,2998.608643,2508.321045,1941981
2009-10-30,3061.891113,3061.891113,2923.643555,3032.683838,2536.824951,566225
2009-11-02,3018.080078,3115.437500,2976.216553,2976.216553,2489.589844,1861891
2009-11-03,2927.537842,3018.080078,2882.753418,2896.383301,2422.809814,1491943
2009-11-04,2893.462646,2965.507080,2893.462646,2949.929932,2467.601318,638804
2009-11-05,2943.114990,2961.612793,2910.987061,2961.612793,2477.373779,289290
2009-11-06,2988.873047,2988.873047,2896.383301,2922.669922,2444.798828,764921
2009-11-09,2934.352783,3017.106689,2923.643555,2984.005127,2496.105225,1253525
2009-11-10,3018.080078,3018.080078,2988.873047,3018.080078,2524.608887,2504434
2009-11-11,3037.551758,3095.966064,3028.789551,3095.966064,2589.759521,3109736
2009-11-12,3076.494629,3076.494629,2939.220703,3066.758789,2565.328613,1524342
2009-11-13,3018.080078,3116.411133,3016.133057,3115.437500,2606.047363,636644
2009-11-16,3115.437500,3153.406982,3113.490479,3140.750488,2627.221680,924941
2009-11-17,3139.777100,3154.380615,3115.437500,3138.803467,2625.593262,2199578
2009-11-18,3133.935547,3143.671387,3099.860352,3115.437500,2606.047363,832791
2009-11-19,3105.701904,3115.437500,3051.181641,3115.437500,2606.047363,767120
2009-11-20,3125.173340,3163.142822,3084.283203,3084.283203,2579.987061,902001
2009-11-23,3095.966064,3117.384766,3094.992676,3108.622559,2600.346924,508149
2009-11-24,3114.464111,3154.380615,3084.283203,3125.173340,2614.191650,500484
2009-11-25,3125.173340,3163.142822,3114.464111,3139.777100,2626.407715,1708877
2009-11-26,3139.777100,3164.116211,3081.362549,3131.988281,2619.892334,434427
2009-11-27,3086.230469,3100.833984,3018.080078,3082.336182,2578.358643,679268
2009-11-30,3088.177490,3115.437500,3067.732422,3100.833984,2593.831787,927623
2009-12-01,3115.437500,3164.116211,3050.208008,3094.992676,2588.945557,1883646
2009-12-02,3096.939697,3164.116211,3018.080078,3018.080078,2524.608887,1192362
2009-12-03,3144.645020,3164.116211,3071.626709,3154.380615,2638.623291,1452512
2009-12-04,3148.539307,3211.821533,3066.758789,3130.041260,2618.263672,1283653
2009-12-07,3114.464111,3115.437500,3008.344482,3018.080078,2524.608887,1887461
2009-12-08,3020.027344,3063.838135,2998.608643,3008.344482,2516.465088,1477543
2009-12-09,3007.370850,3043.393066,2964.533691,2965.507080,2480.631348,650629
2009-12-10,2969.401611,3021.000977,2954.797852,2993.740723,2504.248779,1047170
2009-12-11,2985.952148,3019.053711,2980.110840,2998.608643,2508.321045,1196634
2009-12-14,3023.921631,3064.811768,2998.608643,3034.631104,2538.453125,909773
2009-12-15,3064.811768,3064.811768,2955.771484,2959.665771,2475.744873,1271921
2009-12-17,2962.586426,3054.102295,2936.300049,2964.533691,2479.816650,4900216
2009-12-18,3003.476563,3003.476563,2950.903564,2959.665771,2475.744873,793442
2009-12-21,2959.665771,2969.401611,2949.929932,2969.401611,2483.889160,2089635
2009-12-22,2992.767334,3002.502930,2949.929932,2967.454346,2482.260254,5813192
2009-12-23,2974.269287,2992.767334,2959.665771,2969.401611,2483.889160,2136926
2009-12-24,2974.269287,2987.899414,2952.850586,2987.899414,2499.362061,1442082
2009-12-28,2979.137207,3018.080078,2967.454346,3017.106689,2523.794189,1105257
2009-12-29,3018.080078,3057.023193,3018.080078,3037.551758,2540.896484,536779
2009-12-30,3042.419678,3086.230469,3042.419678,3076.494629,2573.471924,579554
2009-12-31,3084.283203,3110.569824,3084.283203,3110.569824,2601.975830,737949
2010-01-01,3105.875244,3105.875244,3105.875244,3105.875244,2598.048340,0
2010-01-04,3099.860352,3135.882813,3094.992676,3120.305420,2610.119629,954492
2010-01-05,3125.173340,3173.852051,3081.362549,3135.882813,2623.149902,1061328
2010-01-06,3158.274902,3158.274902,3037.551758,3130.041260,2618.263672,329396
2010-01-07,3115.437500,3139.777100,3068.706055,3110.569824,2601.975830,671377
2010-01-08,3111.543213,3138.803467,3066.758789,3095.966064,2589.759521,778600
2010-01-11,3075.520996,3105.701904,3066.758789,3101.807617,2594.646240,610532
2010-01-12,3076.494629,3111.543213,3018.080078,3057.023193,2557.184814,949881
2010-01-13,3064.811768,3104.728271,3026.842285,3072.600342,2570.214355,1462610
2010-01-14,3113.490479,3113.490479,3069.679688,3095.966064,2589.759521,1116860
2010-01-15,3061.891113,3164.116211,3061.891113,3152.433350,2636.994873,1220205
2010-01-18,3152.433350,3152.433350,3078.441895,3100.833984,2593.831787,588337
2010-01-19,3115.437500,3115.437500,3061.891113,3107.648926,2599.532471,2110305
2010-01-20,3072.600342,3114.464111,3072.600342,3114.464111,2605.233398,843551
2010-01-21,3114.464111,3143.671387,3078.441895,3115.437500,2606.047363,943258
2010-01-22,3115.437500,3115.437500,3010.291504,3027.815918,2532.752441,994710
2010-01-25,3018.080078,3041.446045,3003.476563,3032.683838,2536.824951,516431
2010-01-26,2974.269287,3025.868896,2960.639404,2979.137207,2492.032959,1179805
2010-01-27,2993.740723,3008.344482,2959.665771,3008.344482,2516.465088,760901
2010-01-28,2976.216553,3024.895264,2976.216553,3024.895264,2530.309570,217751
2010-01-29,3013.212402,3031.710205,2960.639404,3022.947998,2528.680420,1108239
2010-02-01,2983.031494,3012.238770,2970.375000,2970.375000,2484.703613,216110
2010-02-02,2991.793701,3024.895264,2984.005127,2998.608643,2508.321045,531699
2010-02-03,3016.133057,3036.578125,2990.820068,3036.578125,2540.082031,666728
2010-02-04,3018.080078,3037.551758,2994.714355,3012.238770,2519.721680,197344
2010-02-05,2993.740723,3013.212402,2950.903564,2969.401611,2483.889160,1487552
2010-02-08,2983.031494,2983.031494,2956.745117,2969.401611,2483.889160,546328
2010-02-09,2950.903564,2965.507080,2947.982910,2949.929932,2467.601318,1174941
2010-02-10,2949.929932,3115.437500,2949.929932,3057.023193,2557.184814,1079475
2010-02-11,3071.626709,3115.437500,2998.608643,3008.344482,2516.465088,3377363
2010-02-12,3076.494629,3076.494629,3017.106689,3047.287354,2549.040771,1331121
2010-02-15,3047.287354,3089.151123,3042.419678,3071.626709,2569.400635,1037547
2010-02-16,3085.256836,3143.671387,3048.260986,3113.490479,2604.419434,1405450
2010-02-17,3113.490479,3164.116211,3113.490479,3127.120605,2615.819824,597879
2010-02-18,3161.195557,3161.195557,3094.992676,3117.384766,2607.676758,1217405
2010-02-19,3118.358398,3152.433350,3081.362549,3115.437500,2606.047363,649685
2010-02-22,3164.116211,3165.089844,3125.173340,3144.645020,2630.479492,799550
2010-02-23,3144.645020,3276.077393,3144.645020,3242.002197,2711.918701,1584651
2010-02-24,3240.055176,3309.178955,3164.116211,3207.927246,2683.415039,1335423
2010-02-25,3212.795166,3257.579590,3211.821533,3212.795166,2687.487061,488142
2010-02-26,3219.610107,3272.183105,3219.610107,3272.183105,2737.164307,898803
2010-03-01,3290.680908,3290.680908,3222.530762,3262.447266,2729.020508,793553
2010-03-02,3261.473877,3310.152588,3222.530762,3272.183105,2737.164307,1237538
2010-03-03,3290.680908,3300.416748,3232.266602,3261.473877,2728.206299,1947045
2010-03-04,3270.235840,3300.416748,3261.473877,3280.945313,2744.494141,866134
2010-03-05,3280.945313,3337.412598,3266.341553,3329.624023,2785.213379,1409500
2010-03-08,3339.359619,3357.857666,3295.548828,3295.548828,2756.709961,524352
2010-03-09,3329.624023,3348.121826,3311.126221,3331.571045,2786.842285,808422
2010-03-10,3347.148193,3352.989746,3315.993896,3315.993896,2773.811523,1031214
2010-03-11,3347.148193,3352.016113,3310.152588,3349.095459,2801.501221,441224
2010-03-12,3324.756104,3347.148193,3291.654541,3336.438965,2790.913818,2502629
2010-03-15,3319.888184,3349.095459,3264.394531,3339.359619,2820.516602,1258339
2010-03-16,3358.831299,3358.831299,3300.416748,3310.152588,2795.848145,374255
2010-03-17,3334.491699,3349.095459,3311.126221,3339.359619,2820.516602,398684
2010-03-18,3339.359619,3368.566895,3339.359619,3349.095459,2828.739990,846798
2010-03-19,3349.095459,3388.038330,3340.333252,3388.038330,2861.632813,727008
2010-03-22,3362.550293,3362.550293,3362.550293,3362.550293,2840.104736,0
2010-03-23,3358.831299,3388.038330,3356.884033,3368.566895,2845.186523,747373
2010-03-24,3385.117676,3388.038330,3310.152588,3368.566895,2845.186523,6908691
2010-03-25,3368.566895,3380.249756,3314.046875,3344.227539,2824.628418,1281526
2010-03-26,3357.857666,3357.857666,3299.443115,3344.227539,2824.628418,748762
2010-03-29,3335.465332,3352.989746,3324.756104,3329.624023,2812.294434,809191
2010-03-30,3329.624023,3352.989746,3305.284668,3324.756104,2808.182129,1010909
2010-03-31,3358.831299,3407.510010,3287.760254,3358.831299,2836.963867,546544
2010-04-01,3338.385986,3395.826904,3302.364014,3310.152588,2795.848145,553408
2010-04-02,3310.152588,3310.152588,3310.152588,3310.152588,2795.848145,0
2010-04-05,3310.152588,3310.152588,3310.152588,3310.152588,2795.848145,0
2010-04-06,3357.857666,3357.857666,3295.548828,3310.152588,2795.848145,1220771
2010-04-07,3315.020508,3336.438965,3300.416748,3335.465332,2817.228027,489498
2010-04-08,3331.571045,3344.227539,3313.073242,3334.491699,2816.405273,820704
2010-04-09,3334.491699,3357.857666,3312.099609,3312.099609,2797.492432,348769
2010-04-12,3349.095459,3352.989746,3315.993896,3346.174805,2826.273438,236120
2010-04-13,3349.095459,3353.963379,3314.046875,3339.359619,2820.516602,349405
2010-04-14,3353.963379,3490.263672,3339.359619,3432.822754,2899.458740,1088309
2010-04-15,3451.320801,3456.188721,3392.906250,3405.562744,2876.434326,969684
2010-04-16,3407.510010,3407.510010,3363.699219,3397.774170,2869.856201,276357
2010-04-19,3397.774170,3397.774170,3353.963379,3388.038330,2861.632813,301065
2010-04-20,3368.566895,3456.188721,3368.566895,3436.717041,2902.748047,1149312
2010-04-21,3446.452881,3523.365234,3446.452881,3497.078613,2953.730469,1414765
2010-04-22,3490.263672,3524.338867,3485.395752,3504.867188,2960.309570,736820
2010-04-23,3499.999512,3524.338867,3455.215088,3457.162109,2920.016357,300704
2010-04-26,3411.404297,3514.603027,3411.404297,3461.056396,2923.305420,396229
2010-04-27,3455.137207,3455.137207,3455.137207,3455.137207,2918.306152,0
2010-04-28,3446.452881,3456.188721,3384.144043,3456.188721,2919.194824,453729
2010-04-29,3409.457031,3500.972900,3409.457031,3446.452881,2910.971436,304038
2010-04-30,3435.743652,3563.281738,3385.117676,3495.131592,2952.086426,679357
2010-05-03,3512.656006,3524.338867,3465.924316,3497.078613,2953.730469,383940
2010-05-04,3480.528076,3553.545898,3480.528076,3497.078613,2953.730469,1843060
2010-05-05,3499.999512,3523.365234,3465.924316,3499.999512,2956.197754,1980163
2010-05-06,3485.395752,3533.101074,3477.607422,3477.607422,2937.285156,690394
2010-05-07,3447.426514,3477.607422,3431.849365,3436.717041,2902.748047,2377687
2010-05-10,3497.078613,3602.224854,3472.739502,3582.753418,3026.094482,1460904
2010-05-11,3582.753418,3621.696289,3518.497314,3582.753418,3026.094482,3009849
2010-05-12,3602.224854,3689.846436,3561.334717,3602.224854,3042.540527,1805477
2010-05-13,3626.564209,3631.431885,3524.338867,3540.889648,2990.735596,1672767
2010-05-14,3546.730957,3546.730957,3431.849365,3456.188721,2919.194824,2751403
2010-05-17,3457.162109,3501.946533,3391.932617,3447.426514,2911.793213,861623
2010-05-18,3446.452881,3487.343018,3442.558594,3461.056396,2923.305420,941663
2010-05-19,3461.056396,3470.792236,3399.721191,3436.717041,2902.748047,1017539
2010-05-20,3475.660156,3475.660156,3383.170654,3388.038330,2861.632813,1462208
2010-05-21,3419.192871,3426.981445,3359.804688,3386.091309,2859.988281,1172924
2010-05-24,3410.430664,3475.660156,3343.253906,3366.619873,2843.542236,1720002
2010-05-25,3357.857666,3357.857666,3295.548828,3310.152588,2795.848145,1155554
2010-05-26,3324.756104,3388.038330,3324.756104,3388.038330,2861.632813,2233403
2010-05-27,3388.038330,3426.007813,3330.597412,3403.615479,2874.789795,873696
2010-05-28,3405.562744,3422.113525,3396.800537,3407.510010,2878.079590,1119348
2010-05-31,3405.562744,3409.457031,3380.249756,3407.510010,2878.079590,277651
2010-06-01,3402.642090,3408.483398,3371.487793,3378.302734,2853.409668,999172
2010-06-02,3352.989746,3396.800537,3327.676758,3377.329102,2852.586914,530163
2010-06-03,3397.774170,3417.245605,3358.831299,3363.699219,2841.074951,295641
2010-06-04,3363.699219,3387.064697,3289.707520,3310.152588,2795.848145,764284
2010-06-07,3271.209473,3308.205322,3261.473877,3261.473877,2754.733154,664565
2010-06-08,3261.473877,3290.680908,3222.530762,3232.266602,2730.063721,863436
2010-06-09,3231.292969,3292.628174,3231.292969,3261.473877,2754.733154,760376
2010-06-10,3261.473877,3280.945313,3254.658691,3280.945313,2771.179443,1148664
2010-06-11,3280.945313,3300.416748,3242.002197,3255.632324,2749.798828,383439
2010-06-14,3300.416748,3300.416748,3248.817383,3268.288818,2760.489258,644309
2010-06-15,3262.447266,3311.126221,3241.028809,3309.178955,2795.026367,2495340
2010-06-16,3309.178955,3309.178955,3309.178955,3309.178955,2795.026367,0
2010-06-17,3314.046875,3329.624023,3253.685303,3310.152588,2795.848145,1496527
2010-06-18,3310.152588,3358.831299,3291.654541,3358.831299,2836.963867,1639670
2010-06-21,3378.302734,3443.532227,3378.302734,3387.064697,2860.810303,3024571
2010-06-22,3378.302734,3406.536377,3358.831299,3358.831299,2836.963867,846001
2010-06-23,3378.302734,3407.510010,3357.857666,3405.562744,2876.434326,539779
2010-06-24,3407.510010,3408.483398,3368.566895,3406.536377,2877.256836,950176
2010-06-25,3411.404297,3412.377686,3388.038330,3407.510010,2878.079590,982918
2010-06-28,3410.430664,3475.660156,3410.430664,3431.849365,2898.636963,315476
2010-06-29,3463.003662,3463.003662,3409.457031,3416.272217,2885.479736,1079116
2010-06-30,3408.483398,3465.924316,3358.831299,3412.377686,2882.190430,2066348
2010-07-01,3445.479248,3445.479248,3358.831299,3397.774170,2869.856201,2791939
2010-07-02,3422.113525,3422.113525,3378.302734,3397.774170,2869.856201,961609
2010-07-05,3397.774170,3397.774170,3312.099609,3364.672607,2841.897217,416951
2010-07-06,3373.434814,3396.800537,3338.385986,3349.095459,2828.739990,1314811
2010-07-07,3345.201172,3406.536377,3345.201172,3368.566895,2845.186523,812457
2010-07-08,3396.800537,3407.510010,3368.566895,3368.566895,2845.186523,532466
2010-07-09,3407.510010,3467.871582,3373.434814,3392.906250,2865.744629,265936
2010-07-12,3407.510010,3434.770020,3369.540527,3417.245605,2886.302002,388656
2010-07-13,3390.958984,3479.554443,3390.958984,3426.981445,2894.524902,535377
2010-07-14,3449.373535,3485.395752,3417.245605,3431.849365,2898.636963,610836
2010-07-15,3431.849365,3436.717041,3417.245605,3426.007813,2893.702881,682666
2010-07-16,3445.479248,3460.083008,3417.245605,3441.584961,2906.859375,195866
2010-07-19,3440.611328,3440.611328,3382.197021,3426.981445,2894.524902,287492
2010-07-20,3408.483398,3431.849365,3368.566895,3426.981445,2894.524902,334059
2010-07-21,3421.139893,3447.426514,3399.721191,3447.426514,2911.793213,591233
2010-07-22,3417.245605,3503.893799,3417.245605,3503.893799,2959.487061,955480
2010-07-23,3485.395752,3547.704590,3485.395752,3504.867188,2960.309570,529242
2010-07-26,3515.576660,3541.863281,3502.920166,3524.338867,2976.755615,425260
2010-07-27,3524.338867,3553.545898,3456.188721,3515.576660,2969.355469,317061
2010-07-28,3503.893799,3535.048096,3503.893799,3514.603027,2968.532471,293820
2010-07-29,3529.206787,3550.625244,3505.840820,3516.550293,2970.177490,234292
2010-07-30,3538.942383,3553.545898,3504.867188,3529.206787,2980.867188,1544772
2010-08-02,3525.312500,3614.881104,3525.312500,3582.753418,3026.094482,800914
2010-08-03,3602.224854,3754.102295,3585.674072,3611.960449,3050.762939,1092099
2010-08-04,3611.960449,3620.722656,3593.462646,3611.960449,3050.762939,938091
2010-08-05,3602.224854,3621.696289,3584.700439,3616.828369,3054.874756,1430483
2010-08-06,3610.013428,3613.907715,3557.440186,3568.149658,3013.759521,668759
2010-08-09,3581.468262,3581.468262,3581.468262,3581.468262,3025.009277,0
2010-08-10,3577.885498,3601.251221,3515.576660,3538.942383,2989.090088,626066
2010-08-11,3538.942383,3550.625244,3514.603027,3528.233154,2980.045166,436519
2010-08-12,3510.708740,3573.991211,3461.056396,3486.369385,2944.686035,502769
2010-08-13,3499.999512,3553.545898,3465.924316,3500.972900,2957.020508,937305
2010-08-16,3504.867188,3519.470947,3457.162109,3485.395752,2943.863525,676983
2010-08-17,3485.395752,3509.735107,3448.399902,3503.893799,2959.487061,570153
2010-08-18,3504.867188,3509.735107,3466.897949,3485.395752,2943.863525,1298768
2010-08-19,3506.814453,3555.493164,3485.395752,3499.999512,2956.197754,444976
2010-08-20,3482.475098,3483.448730,3453.267822,3461.056396,2923.305420,253400
2010-08-23,3458.135742,3650.903564,3436.717041,3474.686523,2934.818115,625749
2010-08-24,3492.210938,3492.210938,3419.192871,3443.532227,2908.504395,931994
2010-08-25,3449.373535,3449.373535,3402.642090,3407.510010,2878.079590,850075
2010-08-26,3408.483398,3477.607422,3314.046875,3319.888184,2804.071045,1821034
2010-08-27,3320.861816,3389.011963,3320.861816,3344.227539,2824.628418,424858
2010-08-30,3360.778320,3426.981445,3360.778320,3388.038330,2861.632813,487645
2010-08-31,3384.144043,3444.505615,3315.993896,3410.430664,2880.546631,1415684
2010-09-01,3408.483398,3488.316650,3408.483398,3463.003662,2924.950439,1351655
2010-09-02,3503.893799,3566.202393,3463.003662,3519.470947,2972.644287,992348
2010-09-03,3553.545898,3577.885498,3407.510010,3480.528076,2939.751953,626083
2010-09-06,3470.792236,3504.867188,3465.924316,3475.660156,2935.640381,856519
2010-09-07,3475.660156,3524.338867,3465.924316,3504.867188,2960.309570,1888638
2010-09-08,3522.391602,3541.863281,3491.237305,3516.550293,2970.177490,1116384
2010-09-09,3529.206787,3553.545898,3506.814453,3552.572510,3000.602783,961111
2010-09-10,3553.545898,3577.885498,3535.048096,3573.017578,3017.871094,431610
2010-09-13,3581.779785,3602.224854,3553.545898,3587.621094,3030.205811,1783429
2010-09-14,3592.489014,3651.876953,3553.545898,3606.119141,3045.830078,1921381
2010-09-15,3615.854736,3669.401367,3603.198242,3627.537598,3063.920654,1514343
2010-09-16,3636.299805,3649.929932,3630.458496,3632.405518,3068.032227,800290
2010-09-17,3641.167725,3671.348389,3620.722656,3636.299805,3071.321533,2062029
2010-09-20,3649.929932,3666.480713,3621.696289,3650.903564,3083.655762,1249533
2010-09-21,3650.903564,3683.031494,3649.929932,3654.797852,3086.945557,558411
